user_id,ingreso_mensual_mxn,carga_fija_total,gasto_ultimos_15_dias,gasto_acumulado_mes,gasto_real_mes_anterior,historial_mayor_15d,tasa_gasto_diario,gasto_estimado_fin_mes,ingreso_restante_estimado,balance_actual,dias_hasta_deficit,score_riesgo,zona_riesgo,score_anterior,delta_score_mensual,tendencia_riesgo
USR-01475,12500,0.0,0.0,0.0,539.36,True,0.0,0.0,12500.0,12500.0,inf,0.0,Saludable,0.0431488,-0.0431488,Mejorando
USR-01476,57000,736.95,0.0,0.0,33654.37,True,0.0,0.0,56263.05,56263.05,inf,0.012928947368421054,Saludable,0.6033564912280702,-0.5904275438596491,Mejorando
USR-01477,21000,1148.0,854.67,854.67,1968.6,True,56.978,1766.3179999999998,18085.682,18997.33,333.4151777879182,0.1387770476190476,Saludable,0.1484095238095238,-0.009632476190476191,Mejorando
USR-01478,30000,0.0,0.0,0.0,0.0,True,0.0,0.0,30000.0,30000.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01479,15000,2477.82,3300.37,3300.37,774.89,True,220.02466666666663,6820.764666666666,5701.415333333334,9221.81,41.91261888818527,0.6199056444444444,Saludable,0.21684733333333334,0.40305831111111107,Empeorando
USR-01480,30000,2195.0,0.0,0.0,5470.27,True,0.0,0.0,27805.0,27805.0,inf,0.07316666666666667,Saludable,0.25550900000000004,-0.18234233333333338,Mejorando
USR-01481,20000,2685.57,0.0,0.0,0.0,True,0.0,0.0,17314.43,17314.43,inf,0.1342785,Saludable,0.1342785,0.0,Estable
USR-01482,22000,0.0,0.0,0.0,2878.61,True,0.0,0.0,22000.0,22000.0,inf,0.0,Saludable,0.1308459090909091,-0.1308459090909091,Mejorando
USR-01483,21500,5436.0,0.0,0.0,640.89,True,0.0,0.0,16064.0,16064.0,inf,0.25283720930232556,Saludable,0.28264604651162795,-0.029808837209302386,Mejorando
USR-01484,42000,1146.0,0.0,0.0,2602.15,True,0.0,0.0,40854.0,40854.0,inf,0.027285714285714285,Saludable,0.08924166666666666,-0.061955952380952375,Mejorando
USR-01485,98000,3060.8,0.0,0.0,983.35,True,0.0,0.0,94939.2,94939.2,inf,0.031232653061224493,Saludable,0.041266836734693876,-0.010034183673469383,Mejorando
USR-01486,11000,2111.15,4478.0,4478.0,2875.88,True,298.53333333333336,9254.533333333333,-365.68333333333294,4410.85,14.775066994193836,1.0332439393939392,Crítico,0.4533663636363637,0.5798775757575756,Empeorando
USR-01487,45000,2738.21,0.0,0.0,5838.35,True,0.0,0.0,42261.79,42261.79,inf,0.06084911111111111,Saludable,0.19059022222222224,-0.12974111111111114,Mejorando
USR-01488,10500,1147.0,0.0,0.0,76.28,True,0.0,0.0,9353.0,9353.0,inf,0.10923809523809523,Saludable,0.11650285714285714,-0.007264761904761913,Mejorando
USR-01489,51000,3242.0,0.0,0.0,4947.37,True,0.0,0.0,47758.0,47758.0,inf,0.0635686274509804,Saludable,0.16057588235294118,-0.09700725490196078,Mejorando
USR-01490,15000,636.9,0.0,0.0,2122.07,True,0.0,0.0,14363.1,14363.1,inf,0.04246,Saludable,0.18393133333333336,-0.14147133333333337,Mejorando
USR-01491,35000,2942.6,0.0,0.0,4922.6900000000005,True,0.0,0.0,32057.4,32057.4,inf,0.08407428571428571,Saludable,0.22472257142857147,-0.14064828571428575,Mejorando
USR-01492,60000,1596.0,0.0,0.0,3018.21,True,0.0,0.0,58404.0,58404.0,inf,0.0266,Saludable,0.0769035,-0.0503035,Mejorando
USR-01493,66000,748.0,0.0,0.0,5307.950000000001,True,0.0,0.0,65252.0,65252.0,inf,0.011333333333333334,Saludable,0.09175681818181819,-0.08042348484848486,Mejorando
USR-01494,24000,1247.0,0.0,0.0,19263.32,True,0.0,0.0,22753.0,22753.0,inf,0.051958333333333336,Saludable,0.8545966666666667,-0.8026383333333333,Mejorando
USR-01495,7500,2643.0,0.0,0.0,266.66,True,0.0,0.0,4857.0,4857.0,inf,0.3524,Saludable,0.38795466666666667,-0.03555466666666668,Mejorando
USR-01496,24000,1695.0,0.0,0.0,1506.36,True,0.0,0.0,22305.0,22305.0,inf,0.070625,Saludable,0.13338999999999998,-0.06276499999999999,Mejorando
USR-01497,30000,1148.0,0.0,0.0,3633.44,True,0.0,0.0,28852.0,28852.0,inf,0.038266666666666664,Saludable,0.15938133333333335,-0.12111466666666668,Mejorando
USR-01498,15500,1246.0,0.0,0.0,2854.7200000000003,True,0.0,0.0,14254.0,14254.0,inf,0.08038709677419355,Saludable,0.2645625806451613,-0.18417548387096777,Mejorando
USR-01499,27500,0.0,0.0,0.0,0.0,True,0.0,0.0,27500.0,27500.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01500,13000,4192.46,0.0,0.0,0.0,True,0.0,0.0,8807.54,8807.54,inf,0.32249692307692307,Saludable,0.32249692307692307,0.0,Estable
USR-01501,74000,2513.15,0.0,0.0,0.0,True,0.0,0.0,71486.85,71486.85,inf,0.03396148648648649,Saludable,0.03396148648648649,0.0,Estable
USR-01502,20000,3476.05,0.0,0.0,1802.98,True,0.0,0.0,16523.95,16523.95,inf,0.1738025,Saludable,0.2639515,-0.090149,Mejorando
USR-01503,35000,2094.0,0.0,0.0,0.0,True,0.0,0.0,32906.0,32906.0,inf,0.059828571428571425,Saludable,0.059828571428571425,0.0,Estable
USR-01504,8000,0.0,0.0,0.0,0.0,True,0.0,0.0,8000.0,8000.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01505,13000,5881.19,0.0,0.0,2173.15,True,0.0,0.0,7118.81,7118.81,inf,0.4523992307692307,Saludable,0.6195646153846154,-0.16716538461538466,Mejorando
USR-01506,16500,1527.98,0.0,0.0,0.0,True,0.0,0.0,14972.02,14972.02,inf,0.09260484848484848,Saludable,0.09260484848484848,0.0,Estable
USR-01507,33000,2607.11,0.0,0.0,0.0,True,0.0,0.0,30392.89,30392.89,inf,0.07900333333333334,Saludable,0.07900333333333334,0.0,Estable
USR-01508,41000,449.0,0.0,0.0,0.0,True,0.0,0.0,40551.0,40551.0,inf,0.010951219512195121,Saludable,0.010951219512195121,0.0,Estable
USR-01509,54000,3353.95,0.0,0.0,6991.29,True,0.0,0.0,50646.05,50646.05,inf,0.062110185185185185,Saludable,0.1915785185185185,-0.12946833333333332,Mejorando
USR-01510,16500,4336.4400000000005,0.0,0.0,0.0,True,0.0,0.0,12163.56,12163.56,inf,0.26281454545454547,Saludable,0.26281454545454547,0.0,Estable
USR-01511,18500,2493.0,0.0,0.0,1348.99,True,0.0,0.0,16007.0,16007.0,inf,0.13475675675675675,Saludable,0.20767513513513514,-0.07291837837837839,Mejorando
USR-01512,16500,2070.9,0.0,0.0,3196.25,True,0.0,0.0,14429.1,14429.1,inf,0.1255090909090909,Saludable,0.3192212121212121,-0.19371212121212117,Mejorando
USR-01513,14500,3039.0,0.0,0.0,740.24,True,0.0,0.0,11461.0,11461.0,inf,0.20958620689655172,Saludable,0.2606372413793103,-0.051051034482758606,Mejorando
USR-01514,49500,599.0,0.0,0.0,2745.51,True,0.0,0.0,48901.0,48901.0,inf,0.0121010101010101,Saludable,0.06756585858585859,-0.05546484848484849,Mejorando
USR-01515,26000,5936.0,0.0,0.0,560.0699999999999,True,0.0,0.0,20064.0,20064.0,inf,0.2283076923076923,Saludable,0.24984884615384614,-0.02154115384615385,Mejorando
USR-01516,14000,1198.0,0.0,0.0,0.0,True,0.0,0.0,12802.0,12802.0,inf,0.08557142857142858,Saludable,0.08557142857142858,0.0,Estable
USR-01517,12000,7633.73,0.0,0.0,232.58,True,0.0,0.0,4366.27,4366.27,inf,0.6361441666666666,Saludable,0.6555258333333333,-0.01938166666666663,Mejorando
USR-01518,35000,898.0,0.0,0.0,2410.92,True,0.0,0.0,34102.0,34102.0,inf,0.025657142857142858,Saludable,0.09454057142857143,-0.06888342857142857,Mejorando
USR-01519,32500,1683.27,0.0,0.0,1091.26,True,0.0,0.0,30816.73,30816.73,inf,0.05179292307692308,Saludable,0.08537015384615383,-0.033577230769230755,Mejorando
USR-01520,82000,199.0,0.0,0.0,0.0,True,0.0,0.0,81801.0,81801.0,inf,0.002426829268292683,Saludable,0.002426829268292683,0.0,Estable
USR-01521,29500,3493.34,0.0,0.0,379.86,True,0.0,0.0,26006.66,26006.66,inf,0.11841830508474577,Saludable,0.1312949152542373,-0.012876610169491542,Mejorando
USR-01522,19000,6687.0,0.0,0.0,887.65,True,0.0,0.0,12313.0,12313.0,inf,0.3519473684210526,Saludable,0.3986657894736842,-0.046718421052631576,Mejorando
USR-01523,41000,954.71,0.0,0.0,2265.65,True,0.0,0.0,40045.29,40045.29,inf,0.023285609756097562,Saludable,0.07854536585365854,-0.05525975609756098,Mejorando
USR-01524,17500,5459.219999999999,0.0,0.0,2176.67,True,0.0,0.0,12040.78,12040.78,inf,0.31195542857142855,Saludable,0.4363365714285714,-0.12438114285714286,Mejorando
USR-01525,30500,0.0,0.0,0.0,0.0,True,0.0,0.0,30500.0,30500.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01526,54500,2492.0,0.0,0.0,0.0,True,0.0,0.0,52008.0,52008.0,inf,0.04572477064220184,Saludable,0.04572477064220184,0.0,Estable
USR-01527,15500,7186.0,0.0,0.0,1618.0500000000002,True,0.0,0.0,8314.0,8314.0,inf,0.46361290322580645,Saludable,0.5680032258064516,-0.10439032258064512,Mejorando
USR-01528,31500,3292.7200000000003,1672.65,1672.65,2645.25,True,111.51,3456.8100000000004,24750.47,26534.63,237.9574029235046,0.21427079365079368,Saludable,0.18850698412698413,0.02576380952380955,Empeorando
USR-01529,42500,798.0,0.0,0.0,2654.67,True,0.0,0.0,41702.0,41702.0,inf,0.018776470588235294,Saludable,0.08123929411764706,-0.062462823529411765,Mejorando
USR-01530,12500,3090.0,0.0,0.0,1322.58,True,0.0,0.0,9410.0,9410.0,inf,0.2472,Saludable,0.3530064,-0.1058064,Mejorando
USR-01531,26000,2943.0,0.0,0.0,1119.45,True,0.0,0.0,23057.0,23057.0,inf,0.11319230769230769,Saludable,0.1562480769230769,-0.04305576923076922,Mejorando
USR-01532,38000,787.73,0.0,0.0,2502.8,True,0.0,0.0,37212.27,37212.27,inf,0.020729736842105263,Saludable,0.0865928947368421,-0.06586315789473685,Mejorando
USR-01533,12500,1734.71,1636.93,1636.93,2637.28,True,109.12866666666667,3382.988666666667,7382.301333333332,9128.36,83.64768194119479,0.4094158933333334,Saludable,0.3497592,0.0596566933333334,Empeorando
USR-01534,18000,3192.0,0.0,0.0,2943.2,True,0.0,0.0,14808.0,14808.0,inf,0.17733333333333334,Saludable,0.34084444444444445,-0.1635111111111111,Mejorando
USR-01535,6500,0.0,0.0,0.0,810.46,True,0.0,0.0,6500.0,6500.0,inf,0.0,Saludable,0.12468615384615385,-0.12468615384615385,Mejorando
USR-01536,7000,1695.0,0.0,0.0,0.0,True,0.0,0.0,5305.0,5305.0,inf,0.24214285714285713,Saludable,0.24214285714285713,0.0,Estable
USR-01537,19500,3350.33,0.0,0.0,1334.12,True,0.0,0.0,16149.67,16149.67,inf,0.17181179487179488,Saludable,0.2402282051282051,-0.06841641025641024,Mejorando
USR-01538,78000,1432.42,0.0,0.0,53419.78,True,0.0,0.0,76567.58,76567.58,inf,0.018364358974358976,Saludable,0.7032333333333333,-0.6848689743589743,Mejorando
USR-01539,75000,1994.0,0.0,0.0,0.0,True,0.0,0.0,73006.0,73006.0,inf,0.026586666666666668,Saludable,0.026586666666666668,0.0,Estable
USR-01540,16000,798.0,0.0,0.0,445.48,True,0.0,0.0,15202.0,15202.0,inf,0.049875,Saludable,0.0777175,-0.027842499999999992,Mejorando
USR-01541,10000,5785.0,0.0,0.0,965.56,True,0.0,0.0,4215.0,4215.0,inf,0.5785,Saludable,0.675056,-0.09655599999999998,Mejorando
USR-01542,75000,2750.9300000000003,0.0,0.0,2911.86,True,0.0,0.0,72249.07,72249.07,inf,0.03667906666666667,Saludable,0.07550386666666668,-0.03882480000000001,Mejorando
USR-01543,45000,2571.7,0.0,0.0,3854.56,True,0.0,0.0,42428.3,42428.3,inf,0.05714888888888889,Saludable,0.14280577777777778,-0.0856568888888889,Mejorando
USR-01544,45000,3037.8,0.0,0.0,18823.61,True,0.0,0.0,41962.2,41962.2,inf,0.06750666666666667,Saludable,0.4858091111111111,-0.4183024444444444,Mejorando
USR-01545,7500,0.0,0.0,0.0,0.0,True,0.0,0.0,7500.0,7500.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01546,27500,3989.0,0.0,0.0,1167.94,True,0.0,0.0,23511.0,23511.0,inf,0.14505454545454546,Saludable,0.18752509090909092,-0.042470545454545455,Mejorando
USR-01547,19000,5005.71,634.24,634.24,3676.82,True,42.28266666666666,1310.7626666666663,12683.527333333335,13360.05,315.9699009838548,0.3324459298245614,Saludable,0.4569752631578948,-0.12452933333333338,Mejorando
USR-01548,18500,3339.0,0.0,0.0,983.92,True,0.0,0.0,15161.0,15161.0,inf,0.1804864864864865,Saludable,0.23367135135135136,-0.05318486486486487,Mejorando
USR-01549,34500,1396.0,0.0,0.0,1456.35,True,0.0,0.0,33104.0,33104.0,inf,0.04046376811594203,Saludable,0.0826768115942029,-0.04221304347826087,Mejorando
USR-01550,29000,3490.8,0.0,0.0,0.0,True,0.0,0.0,25509.2,25509.2,inf,0.12037241379310346,Saludable,0.12037241379310346,0.0,Estable
USR-01551,99000,2787.46,0.0,0.0,0.0,True,0.0,0.0,96212.54,96212.54,inf,0.028156161616161617,Saludable,0.028156161616161617,0.0,Estable
USR-01552,30000,2395.0,0.0,0.0,0.0,True,0.0,0.0,27605.0,27605.0,inf,0.07983333333333334,Saludable,0.07983333333333334,0.0,Estable
USR-01553,21000,7831.0,0.0,0.0,1280.95,True,0.0,0.0,13169.0,13169.0,inf,0.3729047619047619,Saludable,0.433902380952381,-0.06099761904761908,Mejorando
USR-01554,8500,2576.86,0.0,0.0,423.26,True,0.0,0.0,5923.139999999999,5923.139999999999,inf,0.30316000000000004,Saludable,0.35295529411764703,-0.04979529411764699,Mejorando
USR-01555,15000,299.0,0.0,0.0,0.0,True,0.0,0.0,14701.0,14701.0,inf,0.019933333333333334,Saludable,0.019933333333333334,0.0,Estable
USR-01556,28000,0.0,0.0,0.0,0.0,True,0.0,0.0,28000.0,28000.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01557,11000,4075.05,0.0,0.0,1544.04,True,0.0,0.0,6924.95,6924.95,inf,0.3704590909090909,Saludable,0.5108263636363637,-0.14036727272727278,Mejorando
USR-01558,71000,0.0,0.0,0.0,7027.64,True,0.0,0.0,71000.0,71000.0,inf,0.0,Saludable,0.09898084507042254,-0.09898084507042254,Mejorando
USR-01559,11000,4686.0,0.0,0.0,1467.28,True,0.0,0.0,6314.0,6314.0,inf,0.426,Saludable,0.5593890909090908,-0.13338909090909085,Mejorando
USR-01560,6500,1896.0,0.0,0.0,0.0,True,0.0,0.0,4604.0,4604.0,inf,0.2916923076923077,Saludable,0.2916923076923077,0.0,Estable
USR-01561,61000,997.0,0.0,0.0,5099.71,True,0.0,0.0,60003.0,60003.0,inf,0.016344262295081968,Saludable,0.09994606557377049,-0.08360180327868852,Mejorando
USR-01562,34000,0.0,0.0,0.0,32.0,True,0.0,0.0,34000.0,34000.0,inf,0.0,Saludable,0.0009411764705882353,-0.0009411764705882353,Mejorando
USR-01563,16000,1944.0,0.0,0.0,1109.8000000000002,True,0.0,0.0,14056.0,14056.0,inf,0.1215,Saludable,0.19086250000000002,-0.06936250000000002,Mejorando
USR-01564,12500,2313.74,0.0,0.0,1030.08,True,0.0,0.0,10186.26,10186.26,inf,0.1850992,Saludable,0.26750559999999995,-0.08240639999999996,Mejorando
USR-01565,57000,1646.0,0.0,0.0,9369.97,True,0.0,0.0,55354.0,55354.0,inf,0.02887719298245614,Saludable,0.19326263157894735,-0.1643854385964912,Mejorando
USR-01566,16500,2644.0,0.0,0.0,243.32,True,0.0,0.0,13856.0,13856.0,inf,0.16024242424242424,Saludable,0.17498909090909093,-0.014746666666666686,Mejorando
USR-01567,27500,1299.86,1309.64,1309.64,3977.89,True,87.30933333333334,2706.5893333333333,23493.550666666662,24890.5,285.0840689044317,0.14568906666666664,Saludable,0.19191818181818182,-0.04622911515151518,Mejorando
USR-01568,9500,0.0,0.0,0.0,0.0,True,0.0,0.0,9500.0,9500.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01569,15000,249.0,0.0,0.0,7710.84,True,0.0,0.0,14751.0,14751.0,inf,0.0166,Saludable,0.530656,-0.5140560000000001,Mejorando
USR-01570,68000,1844.0,0.0,0.0,15236.42,True,0.0,0.0,66156.0,66156.0,inf,0.02711764705882353,Saludable,0.2511826470588235,-0.22406499999999996,Mejorando
USR-01571,35500,2545.0,0.0,0.0,7962.31,True,0.0,0.0,32955.0,32955.0,inf,0.07169014084507042,Saludable,0.2959805633802817,-0.2242904225352113,Mejorando
USR-01572,45000,2395.0,0.0,0.0,14383.44,True,0.0,0.0,42605.0,42605.0,inf,0.05322222222222222,Saludable,0.37285422222222225,-0.319632,Mejorando
USR-01573,76000,2570.26,0.0,0.0,0.0,True,0.0,0.0,73429.74,73429.74,inf,0.03381921052631579,Saludable,0.03381921052631579,0.0,Estable
USR-01574,14000,1946.0,0.0,0.0,270.32,True,0.0,0.0,12054.0,12054.0,inf,0.139,Saludable,0.15830857142857144,-0.019308571428571425,Mejorando
USR-01575,17500,906.17,0.0,0.0,1610.66,True,0.0,0.0,16593.83,16593.83,inf,0.05178114285714285,Saludable,0.14381885714285714,-0.09203771428571428,Mejorando
USR-01576,22000,2435.75,0.0,0.0,0.0,True,0.0,0.0,19564.25,19564.25,inf,0.11071590909090909,Saludable,0.11071590909090909,0.0,Estable
USR-01577,21500,399.0,502.29,502.29,0.0,True,33.486000000000004,1038.066,20062.934,20598.71,615.1439407513586,0.06684027906976744,Saludable,0.018558139534883722,0.04828213953488372,Empeorando
USR-01578,23000,1773.88,0.0,0.0,2558.95,True,0.0,0.0,21226.12,21226.12,inf,0.07712521739130435,Saludable,0.18838391304347826,-0.11125869565217392,Mejorando
USR-01579,59000,897.0,0.0,0.0,5528.5,True,0.0,0.0,58103.0,58103.0,inf,0.015203389830508474,Saludable,0.10890677966101694,-0.09370338983050847,Mejorando
USR-01580,31000,249.0,0.0,0.0,3236.0,True,0.0,0.0,30751.0,30751.0,inf,0.008032258064516129,Saludable,0.11241935483870968,-0.10438709677419356,Mejorando
USR-01581,24000,1396.0,0.0,0.0,2712.24,True,0.0,0.0,22604.0,22604.0,inf,0.058166666666666665,Saludable,0.17117666666666667,-0.11301,Mejorando
USR-01582,16500,0.0,0.0,0.0,0.0,True,0.0,0.0,16500.0,16500.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01583,23000,1675.66,0.0,0.0,3398.29,True,0.0,0.0,21324.34,21324.34,inf,0.07285478260869566,Saludable,0.22060652173913042,-0.14775173913043477,Mejorando
USR-01584,17500,3070.49,977.65,977.65,2446.17,True,65.17666666666666,2020.4766666666665,12409.033333333336,13451.86,206.390732879865,0.2909123809523809,Saludable,0.3152377142857143,-0.024325333333333365,Mejorando
USR-01585,9000,5429.41,0.0,0.0,1455.0,True,0.0,0.0,3570.59,3570.59,inf,0.6032677777777777,Saludable,0.7649344444444445,-0.16166666666666674,Mejorando
USR-01586,33000,1247.0,901.31,901.31,644.77,True,60.08733333333334,1862.7073333333333,29890.292666666668,30851.69,513.4474819984245,0.09423355555555556,Saludable,0.057326363636363634,0.03690719191919192,Empeorando
USR-01587,38000,2100.27,0.0,0.0,4856.51,True,0.0,0.0,35899.73,35899.73,inf,0.05527026315789474,Saludable,0.18307315789473685,-0.12780289473684212,Mejorando
USR-01588,7500,0.0,0.0,0.0,0.0,True,0.0,0.0,7500.0,7500.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01589,20000,3591.0,0.0,0.0,1283.7800000000002,True,0.0,0.0,16409.0,16409.0,inf,0.17955,Saludable,0.24373900000000004,-0.06418900000000005,Mejorando
USR-01590,54000,8004.69,0.0,0.0,23021.09,True,0.0,0.0,45995.31,45995.31,inf,0.148235,Saludable,0.5745514814814815,-0.4263164814814815,Mejorando
USR-01591,20500,0.0,0.0,0.0,0.0,True,0.0,0.0,20500.0,20500.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01592,58000,2046.0,0.0,0.0,0.0,True,0.0,0.0,55954.0,55954.0,inf,0.03527586206896552,Saludable,0.03527586206896552,0.0,Estable
USR-01593,9000,1597.0,0.0,0.0,1196.26,True,0.0,0.0,7403.0,7403.0,inf,0.17744444444444443,Saludable,0.31036222222222226,-0.13291777777777783,Mejorando
USR-01594,42000,6330.87,0.0,0.0,14438.75,True,0.0,0.0,35669.13,35669.13,inf,0.150735,Saludable,0.4945147619047619,-0.3437797619047619,Mejorando
USR-01595,13000,3140.0,0.0,0.0,3516.95,True,0.0,0.0,9860.0,9860.0,inf,0.24153846153846154,Saludable,0.5120730769230769,-0.2705346153846154,Mejorando
USR-01596,15000,1384.26,0.0,0.0,6018.58,True,0.0,0.0,13615.74,13615.74,inf,0.092284,Saludable,0.49352266666666667,-0.40123866666666663,Mejorando
USR-01597,30500,0.0,0.0,0.0,0.0,True,0.0,0.0,30500.0,30500.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01598,23000,1293.0,0.0,0.0,877.06,True,0.0,0.0,21707.0,21707.0,inf,0.05621739130434782,Saludable,0.0943504347826087,-0.038133043478260874,Mejorando
USR-01599,7000,3991.0,0.0,0.0,1580.94,True,0.0,0.0,3009.0,3009.0,inf,0.5701428571428572,Saludable,0.7959914285714287,-0.2258485714285715,Mejorando
USR-01600,9000,2592.0,0.0,0.0,1125.18,True,0.0,0.0,6408.0,6408.0,inf,0.288,Saludable,0.41302000000000005,-0.12502000000000008,Mejorando
USR-01601,58500,2295.0,0.0,0.0,2566.06,True,0.0,0.0,56205.0,56205.0,inf,0.03923076923076923,Saludable,0.08309504273504273,-0.0438642735042735,Mejorando
USR-01602,17000,1297.0,0.0,0.0,1244.8,True,0.0,0.0,15703.0,15703.0,inf,0.07629411764705882,Saludable,0.14951764705882353,-0.07322352941176472,Mejorando
USR-01603,15000,4287.0,0.0,0.0,2946.2,True,0.0,0.0,10713.0,10713.0,inf,0.2858,Saludable,0.4822133333333333,-0.19641333333333333,Mejorando
USR-01604,20500,1347.0,0.0,0.0,0.0,True,0.0,0.0,19153.0,19153.0,inf,0.06570731707317073,Saludable,0.06570731707317073,0.0,Estable
USR-01605,31000,0.0,0.0,0.0,0.0,True,0.0,0.0,31000.0,31000.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01606,20500,5438.0,0.0,0.0,277.21,True,0.0,0.0,15062.0,15062.0,inf,0.26526829268292684,Saludable,0.27879073170731705,-0.01352243902439021,Mejorando
USR-01607,61000,2095.0,0.0,0.0,11768.79,True,0.0,0.0,58905.0,58905.0,inf,0.034344262295081966,Saludable,0.22727524590163936,-0.1929309836065574,Mejorando
USR-01608,51000,947.0,0.0,0.0,0.0,True,0.0,0.0,50053.0,50053.0,inf,0.018568627450980393,Saludable,0.018568627450980393,0.0,Estable
USR-01609,37000,3252.41,0.0,0.0,3135.8,True,0.0,0.0,33747.59,33747.59,inf,0.08790297297297298,Saludable,0.17265432432432432,-0.08475135135135134,Mejorando
USR-01610,59000,199.0,0.0,0.0,3975.19,True,0.0,0.0,58801.0,58801.0,inf,0.0033728813559322033,Saludable,0.07074898305084747,-0.06737610169491526,Mejorando
USR-01611,9500,2165.76,1330.25,1330.25,1669.81,True,88.68333333333334,2749.1833333333334,4585.056666666666,6003.99,67.70144709641045,0.5173624561403509,Saludable,0.4037442105263158,0.11361824561403511,Empeorando
USR-01612,52000,1007.96,0.0,0.0,933.59,True,0.0,0.0,50992.04,50992.04,inf,0.019383846153846154,Saludable,0.0373375,-0.01795365384615385,Mejorando
USR-01613,48500,1098.0,0.0,0.0,4118.41,True,0.0,0.0,47402.0,47402.0,inf,0.02263917525773196,Saludable,0.10755484536082474,-0.08491567010309278,Mejorando
USR-01614,30000,0.0,0.0,0.0,0.0,True,0.0,0.0,30000.0,30000.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01615,22500,2714.4,105.27,105.27,262.35,True,7.018,217.558,19568.042,19680.33,2804.2647477913933,0.13030924444444444,Saludable,0.1323,-0.0019907555555555567,Mejorando
USR-01616,23500,3042.84,0.0,0.0,4111.15,True,0.0,0.0,20457.16,20457.16,inf,0.12948255319148938,Saludable,0.3044251063829787,-0.17494255319148933,Mejorando
USR-01617,13000,8339.76,0.0,0.0,557.86,True,0.0,0.0,4660.24,4660.24,inf,0.64152,Saludable,0.6844323076923078,-0.042912307692307805,Mejorando
USR-01618,15500,2445.0,0.0,0.0,2566.93,True,0.0,0.0,13055.0,13055.0,inf,0.15774193548387097,Saludable,0.32335032258064517,-0.1656083870967742,Mejorando
USR-01619,31000,0.0,0.0,0.0,0.0,True,0.0,0.0,31000.0,31000.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01620,61000,647.0,0.0,0.0,6426.82,True,0.0,0.0,60353.0,60353.0,inf,0.010606557377049181,Saludable,0.11596426229508196,-0.10535770491803277,Mejorando
USR-01621,10000,0.0,0.0,0.0,0.0,True,0.0,0.0,10000.0,10000.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01622,70000,99.0,0.0,0.0,57.24,True,0.0,0.0,69901.0,69901.0,inf,0.0014142857142857143,Saludable,0.002232,-0.0008177142857142858,Mejorando
USR-01623,51000,3132.99,0.0,0.0,677.33,True,0.0,0.0,47867.01,47867.01,inf,0.06143117647058823,Saludable,0.07471215686274509,-0.013280980392156853,Mejorando
USR-01624,11000,5836.0,0.0,0.0,1198.17,True,0.0,0.0,5164.0,5164.0,inf,0.5305454545454545,Saludable,0.63947,-0.10892454545454544,Mejorando
USR-01625,28000,6377.48,1211.18,1211.18,1626.19,True,80.74533333333333,2503.1053333333334,19119.414666666667,20411.34,252.78662131144836,0.31716376190476187,Saludable,0.28584535714285714,0.03131840476190473,Empeorando
USR-01626,14000,3338.0,0.0,0.0,1241.55,True,0.0,0.0,10662.0,10662.0,inf,0.23842857142857143,Saludable,0.3271107142857143,-0.08868214285714288,Mejorando
USR-01627,10500,1697.0,0.0,0.0,3122.9,True,0.0,0.0,8803.0,8803.0,inf,0.1616190476190476,Saludable,0.4590380952380952,-0.2974190476190476,Mejorando
USR-01628,9000,2841.0,0.0,0.0,1407.58,True,0.0,0.0,6159.0,6159.0,inf,0.31566666666666665,Saludable,0.47206444444444445,-0.1563977777777778,Mejorando
USR-01629,59500,99.0,0.0,0.0,1664.89,True,0.0,0.0,59401.0,59401.0,inf,0.0016638655462184874,Saludable,0.029645210084033615,-0.027981344537815128,Mejorando
USR-01630,38000,2382.91,0.0,0.0,1995.31,True,0.0,0.0,35617.09,35617.09,inf,0.06270815789473684,Saludable,0.11521631578947367,-0.052508157894736826,Mejorando
USR-01631,10000,6533.0,0.0,0.0,3478.55,True,0.0,0.0,3467.0,3467.0,inf,0.6533,Saludable,1.001155,-0.347855,Mejorando
USR-01632,30500,3711.02,0.0,0.0,1093.36,True,0.0,0.0,26788.98,26788.98,inf,0.1216727868852459,Saludable,0.15752065573770493,-0.03584786885245904,Mejorando
USR-01633,12000,0.0,0.0,0.0,0.0,True,0.0,0.0,12000.0,12000.0,inf,0.0,Saludable,0.0,0.0,Estable
USR-01634,72000,1497.0,0.0,0.0,2162.01,True,0.0,0.0,70503.0,70503.0,inf,0.020791666666666667,Saludable,0.050819583333333335,-0.030027916666666668,Mejorando
USR-01635,20000,1347.88,0.0,0.0,0.0,True,0.0,0.0,18652.12,18652.12,inf,0.06739400000000001,Saludable,0.06739400000000001,0.0,Estable
